date;from;until;activity;subgroup;program;floor;roomcategory;capacity;area;credits;usercount;totalstudents
20251022;103000;123000;Activerend hoorcollege;PBA-VG-VG/2A2;PBA-VG-VG;0;auditorium;381;363.73;3;0;15
20250929;103000;123000;Activerend hoorcollege;PBA-VDK/3A;PBA-VDK;2;leslokaal;76;94.26;11;21;24
20250929;103000;123000;Activerend hoorcollege;PBA-VDK/3B;PBA-VDK;2;leslokaal;76;94.26;11;17;24
20250929;103000;123000;Activerend hoorcollege;PBA-VDK/3C;PBA-VDK;2;leslokaal;76;94.26;11;15;23
20251001;180000;214500;Oefensessie;GRAD-WERF-WON/1A;GRAD-WERF-WON;1;laptoplokaal;90;142.48;4;5;24
20251001;180000;214500;Oefensessie;GRAD-WERF-WEG/1A;GRAD-WERF-WEG;1;laptoplokaal;90;142.48;4;7;22
20251001;180000;214500;Oefensessie;GRAD-WERF-WON/1B;GRAD-WERF-WON;1;laptoplokaal;90;142.48;4;9;23
20251001;180000;214500;Oefensessie;GRAD-WERF-WON/1C;GRAD-WERF-WON;1;laptoplokaal;90;142.48;4;6;24
20251106;180000;214500;Oefensessie;GRAD-WERF-WON/1A;GRAD-WERF-WON;1;laptoplokaal;90;142.48;4;2;24
20251106;180000;214500;Oefensessie;GRAD-WERF-WEG/1A;GRAD-WERF-WEG;1;laptoplokaal;90;142.48;4;4;22
20251106;180000;214500;Oefensessie;GRAD-WERF-WON/1B;GRAD-WERF-WON;1;laptoplokaal;90;142.48;4;0;23
20251106;180000;214500;Oefensessie;GRAD-WERF-WON/1C;GRAD-WERF-WON;1;laptoplokaal;90;142.48;4;2;24
20260107;180000;214500;Oefensessie;GRAD-WERF-WON/1A;GRAD-WERF-WON;1;laptoplokaal;90;142.48;4;NULL;24
20260107;180000;214500;Oefensessie;GRAD-WERF-WEG/1A;GRAD-WERF-WEG;1;laptoplokaal;90;142.48;4;NULL;22
20260107;180000;214500;Oefensessie;GRAD-WERF-WON/1B;GRAD-WERF-WON;1;laptoplokaal;90;142.48;4;NULL;23
20260107;180000;214500;Oefensessie;GRAD-WERF-WON/1C;GRAD-WERF-WON;1;laptoplokaal;90;142.48;4;NULL;24
20260121;180000;214500;Oefensessie;GRAD-WERF-WON/1A;GRAD-WERF-WON;1;laptoplokaal;90;142.48;4;NULL;24
20260121;180000;214500;Oefensessie;GRAD-WERF-WEG/1A;GRAD-WERF-WEG;1;laptoplokaal;90;142.48;4;NULL;22
20260121;180000;214500;Oefensessie;GRAD-WERF-WON/1B;GRAD-WERF-WON;1;laptoplokaal;90;142.48;4;NULL;23
20260121;180000;214500;Oefensessie;GRAD-WERF-WON/1C;GRAD-WERF-WON;1;laptoplokaal;90;142.48;4;NULL;24
20251015;180000;214500;Oefensessie;GRAD-WERF-WON/1A;GRAD-WERF-WON;1;laptoplokaal;90;142.48;4;11;24
20251015;180000;214500;Oefensessie;GRAD-WERF-WEG/1A;GRAD-WERF-WEG;1;laptoplokaal;90;142.48;4;8;22
20251015;180000;214500;Oefensessie;GRAD-WERF-WON/1B;GRAD-WERF-WON;1;laptoplokaal;90;142.48;4;13;23
20251015;180000;214500;Oefensessie;GRAD-WERF-WON/1C;GRAD-WERF-WON;1;laptoplokaal;90;142.48;4;15;24
20251023;180000;214500;Oefensessie;GRAD-WERF-WON/1A;GRAD-WERF-WON;1;laptoplokaal;90;142.48;4;8;24
20251023;180000;214500;Oefensessie;GRAD-WERF-WEG/1A;GRAD-WERF-WEG;1;laptoplokaal;90;142.48;4;6;22
20251023;180000;214500;Oefensessie;GRAD-WERF-WON/1B;GRAD-WERF-WON;1;laptoplokaal;90;142.48;4;7;23
20251023;180000;214500;Oefensessie;GRAD-WERF-WON/1C;GRAD-WERF-WON;1;laptoplokaal;90;142.48;4;7;24
20251203;180000;214500;Oefensessie;GRAD-WERF-WON/1A;GRAD-WERF-WON;1;laptoplokaal;90;142.48;4;2;24
20251203;180000;214500;Oefensessie;GRAD-WERF-WEG/1A;GRAD-WERF-WEG;1;laptoplokaal;90;142.48;4;6;22
20251203;180000;214500;Oefensessie;GRAD-WERF-WON/1B;GRAD-WERF-WON;1;laptoplokaal;90;142.48;4;10;23
20251203;180000;214500;Oefensessie;GRAD-WERF-WON/1C;GRAD-WERF-WON;1;laptoplokaal;90;142.48;4;9;24
20251217;180000;214500;Oefensessie;GRAD-WERF-WON/1A;GRAD-WERF-WON;1;laptoplokaal;90;142.48;4;10;24
20251217;180000;214500;Oefensessie;GRAD-WERF-WEG/1A;GRAD-WERF-WEG;1;laptoplokaal;90;142.48;4;11;22
20251217;180000;214500;Oefensessie;GRAD-WERF-WON/1B;GRAD-WERF-WON;1;laptoplokaal;90;142.48;4;9;23
20251217;180000;214500;Oefensessie;GRAD-WERF-WON/1C;GRAD-WERF-WON;1;laptoplokaal;90;142.48;4;11;24
20251015;103000;123000;Activerend hoorcollege;PBA-OM-HCM/2;PBA-OM-HCM;2;laptoplokaal;33;107.88;5;4;6
20251015;103000;123000;Activerend hoorcollege;MC/MCZP/1;MC;2;laptoplokaal;33;107.88;5;0;1
20251001;133000;153000;Activerend hoorcollege;PBA-OM-HCM/3;PBA-OM-HCM;4;PC-klas;54;106.13;10;4;8
20251001;133000;153000;Activerend hoorcollege;MC/MCZP/1;MC;4;PC-klas;54;106.13;10;0;1
20251008;133000;153000;Activerend hoorcollege;PBA-OM-HCM/3;PBA-OM-HCM;4;laptoplokaal;49;121.00;10;4;8
20251008;133000;153000;Activerend hoorcollege;MC/MCZP/1;MC;4;laptoplokaal;49;121.00;10;0;1
20251015;133000;153000;Activerend hoorcollege;PBA-OM-HCM/3;PBA-OM-HCM;4;laptoplokaal;49;121.00;10;4;8
20251015;133000;153000;Activerend hoorcollege;MC/MCZP/1;MC;4;laptoplokaal;49;121.00;10;0;1
20251022;133000;153000;Activerend hoorcollege;PBA-OM-HCM/3;PBA-OM-HCM;4;laptoplokaal;49;121.00;10;4;8
20251022;133000;153000;Activerend hoorcollege;MC/MCZP/1;MC;4;laptoplokaal;49;121.00;10;0;1
20251029;133000;153000;Activerend hoorcollege;PBA-OM-HCM/3;PBA-OM-HCM;4;laptoplokaal;49;121.00;10;4;8
20251029;133000;153000;Activerend hoorcollege;MC/MCZP/1;MC;4;laptoplokaal;49;121.00;10;0;1
20251105;133000;153000;Activerend hoorcollege;PBA-OM-HCM/3;PBA-OM-HCM;4;laptoplokaal;49;121.00;10;4;8
20251105;133000;153000;Activerend hoorcollege;MC/MCZP/1;MC;4;laptoplokaal;49;121.00;10;0;1
20251112;133000;153000;Activerend hoorcollege;PBA-OM-HCM/3;PBA-OM-HCM;4;laptoplokaal;49;121.00;10;4;8
20251112;133000;153000;Activerend hoorcollege;MC/MCZP/1;MC;4;laptoplokaal;49;121.00;10;0;1
20251119;133000;153000;Activerend hoorcollege;PBA-OM-HCM/3;PBA-OM-HCM;4;laptoplokaal;49;121.00;10;4;8
20251119;133000;153000;Activerend hoorcollege;MC/MCZP/1;MC;4;laptoplokaal;49;121.00;10;0;1
20251126;133000;153000;Activerend hoorcollege;PBA-OM-HCM/3;PBA-OM-HCM;4;laptoplokaal;49;121.00;10;0;8
20251126;133000;153000;Activerend hoorcollege;MC/MCZP/1;MC;4;laptoplokaal;49;121.00;10;0;1
20251203;133000;153000;Activerend hoorcollege;PBA-OM-HCM/3;PBA-OM-HCM;4;laptoplokaal;49;121.00;10;4;8
20251203;133000;153000;Activerend hoorcollege;MC/MCZP/1;MC;4;laptoplokaal;49;121.00;10;0;1
20251210;133000;153000;Activerend hoorcollege;PBA-OM-HCM/3;PBA-OM-HCM;4;laptoplokaal;49;121.00;10;4;8
20251210;133000;153000;Activerend hoorcollege;MC/MCZP/1;MC;4;laptoplokaal;49;121.00;10;0;1
20251217;133000;153000;Activerend hoorcollege;PBA-OM-HCM/3;PBA-OM-HCM;4;laptoplokaal;49;121.00;10;0;8
20251217;133000;153000;Activerend hoorcollege;MC/MCZP/1;MC;4;laptoplokaal;49;121.00;10;0;1
20251015;103000;123000;Activerend hoorcollege;PBA-VG-VG/2C2;PBA-VG-VG;0;auditorium;381;363.73;3;5;7
20251015;103000;123000;Activerend hoorcollege;PBA-VG-VG/2D2;PBA-VG-VG;0;auditorium;381;363.73;3;5;9
20251015;103000;123000;Activerend hoorcollege;PBA-VG-VG/2C1;PBA-VG-VG;0;auditorium;381;363.73;3;1;8
20251015;103000;123000;Activerend hoorcollege;PBA-VG-VG/2D1;PBA-VG-VG;0;auditorium;381;363.73;3;4;15
20251015;103000;123000;Activerend hoorcollege;PBA-VG-VG/2B1;PBA-VG-VG;0;auditorium;381;363.73;3;6;12
20251015;103000;123000;Activerend hoorcollege;PBA-VG-VG/2F2;PBA-VG-VG;0;auditorium;381;363.73;3;6;9
20251015;103000;123000;Activerend hoorcollege;PBA-VG-VG/2A1;PBA-VG-VG;0;auditorium;381;363.73;3;10;15
20251015;103000;123000;Activerend hoorcollege;PBA-VG-VG/2B2;PBA-VG-VG;0;auditorium;381;363.73;3;8;12
20251015;103000;123000;Activerend hoorcollege;PBA-VG-VG/2F1;PBA-VG-VG;0;auditorium;381;363.73;3;6;11
20251015;103000;123000;Activerend hoorcollege;PBA-VG-VG/2E1;PBA-VG-VG;0;auditorium;381;363.73;3;8;11
20251015;103000;123000;Activerend hoorcollege;PBA-VG-VG/2E2;PBA-VG-VG;0;auditorium;381;363.73;3;6;7
20251015;103000;123000;Activerend hoorcollege;PBA-VG-VG/2A2;PBA-VG-VG;0;auditorium;381;363.73;3;12;15
20251021;81500;101500;Activerend hoorcollege;PBA-LA/1A;PBA-LA;2;auditorium;107;128.35;3;1;22
20251021;81500;101500;Activerend hoorcollege;PBA-LA/1B;PBA-LA;2;auditorium;107;128.35;3;1;18
20251021;81500;101500;Activerend hoorcollege;PBA-LA/1C;PBA-LA;2;auditorium;107;128.35;3;0;24
20251021;81500;101500;Activerend hoorcollege;PBA-LA/1D;PBA-LA;2;auditorium;107;128.35;3;0;24
20251119;133000;153000;Activerend hoorcollege;PBA-LA-AU/2;PBA-LA-AU;1;leslokaal;20;55.94;3;5;5
20251205;103000;123000;Activerend hoorcollege;PBA-LA/1A;PBA-LA;2;auditorium;101;125.08;3;9;22
20251205;103000;123000;Activerend hoorcollege;PBA-LA/1B;PBA-LA;2;auditorium;101;125.08;3;10;18
20251205;103000;123000;Activerend hoorcollege;PBA-LA/1C;PBA-LA;2;auditorium;101;125.08;3;17;24
20251205;103000;123000;Activerend hoorcollege;PBA-LA/1D;PBA-LA;2;auditorium;101;125.08;3;18;24
20251015;103000;123000;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;4;PC-klas;54;106.13;6;12;35
20251022;103000;123000;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;4;PC-klas;54;106.13;6;15;35
20251105;103000;123000;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;4;PC-klas;54;106.13;6;18;35
20251119;103000;123000;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;4;PC-klas;54;106.13;6;21;35
20251014;133000;153000;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;4;PC-klas;54;106.13;3;19;40
20251014;133000;153000;Activerend hoorcollege;PBA-OM-BL/VT/GRAD/1;PBA-OM-BL;4;PC-klas;54;106.13;3;0;1
20251021;133000;153000;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;4;PC-klas;54;106.13;3;15;40
20251021;133000;153000;Activerend hoorcollege;PBA-OM-BL/VT/GRAD/1;PBA-OM-BL;4;PC-klas;54;106.13;3;0;1
20251028;133000;153000;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;4;PC-klas;54;106.13;3;24;40
20251028;133000;153000;Activerend hoorcollege;PBA-OM-BL/VT/GRAD/1;PBA-OM-BL;4;PC-klas;54;106.13;3;0;1
20251104;133000;153000;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;4;PC-klas;54;106.13;3;21;40
20251104;133000;153000;Activerend hoorcollege;PBA-OM-BL/VT/GRAD/1;PBA-OM-BL;4;PC-klas;54;106.13;3;0;1
20251118;133000;153000;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;4;PC-klas;54;106.13;3;3;40
20251118;133000;153000;Activerend hoorcollege;PBA-OM-BL/VT/GRAD/1;PBA-OM-BL;4;PC-klas;54;106.13;3;0;1
20251125;133000;153000;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;4;PC-klas;54;106.13;3;13;40
20251125;133000;153000;Activerend hoorcollege;PBA-OM-BL/VT/GRAD/1;PBA-OM-BL;4;PC-klas;54;106.13;3;0;1
20251202;133000;153000;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;4;PC-klas;54;106.13;3;23;40
20251202;133000;153000;Activerend hoorcollege;PBA-OM-BL/VT/GRAD/1;PBA-OM-BL;4;PC-klas;54;106.13;3;0;1
20251009;103000;123000;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;4;PC-klas;54;106.13;6;19;35
20251016;103000;123000;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;4;PC-klas;54;106.13;6;16;35
20251023;103000;123000;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;4;PC-klas;54;106.13;6;1;35
20251030;103000;123000;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;4;PC-klas;54;106.13;6;21;35
20251106;103000;123000;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;4;PC-klas;54;106.13;6;20;35
20251113;103000;123000;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;4;PC-klas;54;106.13;6;19;35
20251120;103000;123000;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;4;PC-klas;54;106.13;6;16;35
20251127;103000;123000;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;4;PC-klas;54;106.13;6;12;35
20251204;103000;123000;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;4;PC-klas;54;106.13;6;17;35
20251211;103000;123000;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;4;PC-klas;54;106.13;6;22;35
20251209;103000;123000;Activerend hoorcollege;PBA-LA-AU/2;PBA-LA-AU;4;leslokaal;35;52.53;3;0;5
20251024;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1A;PBA-VG-LAM;3;auditorium;101;118.11;4;13;30
20251024;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1C;PBA-VG-LAM;3;auditorium;101;118.11;4;15;30
20251024;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1B2;PBA-VG-LAM;3;auditorium;101;118.11;4;12;19
20251024;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1B1;PBA-VG-LAM;3;auditorium;101;118.11;4;9;17
20251024;133000;153000;Activerend hoorcollege;PBA-VG-LAM/VT/BKT/1;PBA-VG-LAM;3;auditorium;101;118.11;4;3;5
20251031;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1A;PBA-VG-LAM;0;auditorium;107;110.25;4;14;30
20251031;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1C;PBA-VG-LAM;0;auditorium;107;110.25;4;21;30
20251031;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1B2;PBA-VG-LAM;0;auditorium;107;110.25;4;12;19
20251031;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1B1;PBA-VG-LAM;0;auditorium;107;110.25;4;6;17
20251031;133000;153000;Activerend hoorcollege;PBA-VG-LAM/VT/BKT/1;PBA-VG-LAM;0;auditorium;107;110.25;4;2;5
20251128;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1A;PBA-VG-LAM;1;auditorium;107;127.64;4;12;30
20251128;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1C;PBA-VG-LAM;1;auditorium;107;127.64;4;15;30
20251128;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1B2;PBA-VG-LAM;1;auditorium;107;127.64;4;7;19
20251128;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1B1;PBA-VG-LAM;1;auditorium;107;127.64;4;4;17
20251128;133000;153000;Activerend hoorcollege;PBA-VG-LAM/VT/BKT/1;PBA-VG-LAM;1;auditorium;107;127.64;4;0;5
20251009;81500;101500;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;1;laptoplokaal;32;68.50;3;17;33
20251016;81500;101500;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;1;laptoplokaal;32;68.50;3;13;33
20251023;81500;101500;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;1;laptoplokaal;32;68.50;3;0;33
20251030;81500;101500;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;1;laptoplokaal;32;68.50;3;13;33
20251106;81500;101500;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;1;laptoplokaal;32;68.50;3;17;33
20251120;81500;101500;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;1;laptoplokaal;32;68.50;3;15;33
20251127;81500;101500;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;1;laptoplokaal;32;68.50;3;11;33
20251204;81500;101500;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;1;laptoplokaal;32;68.50;3;16;33
20251104;103000;123000;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;2;leslokaal;54;73.68;5;5;44
20251118;103000;123000;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;2;leslokaal;54;73.68;5;23;44
20251202;103000;123000;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;2;leslokaal;54;73.68;5;20;44
20251209;103000;123000;Activerend hoorcollege;PBA-OM-BL/1;PBA-OM-BL;2;leslokaal;54;73.68;5;2;44
20251118;81500;101500;Activerend hoorcollege;PBA-OM-BL/2;PBA-OM-BL;0;auditorium;107;110.25;5;18;27
20251118;81500;101500;Activerend hoorcollege;PBA-OM-BL/VT/GRAD/1;PBA-OM-BL;0;auditorium;107;110.25;5;0;1
20251205;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1A;PBA-VG-LAM;1;auditorium;107;127.64;4;9;30
20251205;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1C;PBA-VG-LAM;1;auditorium;107;127.64;4;14;30
20251205;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1B2;PBA-VG-LAM;1;auditorium;107;127.64;4;9;19
20251205;133000;153000;Activerend hoorcollege;PBA-VG-LAM/1B1;PBA-VG-LAM;1;auditorium;107;127.64;4;8;17
20251205;133000;153000;Activerend hoorcollege;PBA-VG-LAM/VT/BKT/1;PBA-VG-LAM;1;auditorium;107;127.64;4;1;5
20251125;130000;163000;Activerend hoorcollege;GRAD-ACA1-GENT/DAG/1A;GRAD-ACA1-GENT;1;auditorium;153;161.88;8;0;131
20251209;130000;163000;Activerend hoorcollege;GRAD-ACA1-GENT/DAG/1A;GRAD-ACA1-GENT;1;auditorium;153;161.88;8;42;131
20250927;104500;131500;Activerend hoorcollege;GRAD-ACA1-GENT/AV-WE/2A;GRAD-ACA1-GENT;1;laptoplokaal;32;47.00;6;7;14
20251004;104500;131500;Activerend hoorcollege;GRAD-ACA1-GENT/AV-WE/2A;GRAD-ACA1-GENT;1;laptoplokaal;32;47.00;6;8;14
20251011;104500;131500;Activerend hoorcollege;GRAD-ACA1-GENT/AV-WE/2A;GRAD-ACA1-GENT;1;laptoplokaal;32;47.00;6;5;14
20251018;104500;131500;Activerend hoorcollege;GRAD-ACA1-GENT/AV-WE/2A;GRAD-ACA1-GENT;1;laptoplokaal;32;47.00;6;8;14
20251025;104500;131500;Activerend hoorcollege;GRAD-ACA1-GENT/AV-WE/2A;GRAD-ACA1-GENT;1;laptoplokaal;32;47.00;6;5;14
20251108;104500;131500;Activerend hoorcollege;GRAD-ACA1-GENT/AV-WE/2A;GRAD-ACA1-GENT;1;laptoplokaal;32;47.00;6;5;14
20251122;104500;131500;Activerend hoorcollege;GRAD-ACA1-GENT/AV-WE/2A;GRAD-ACA1-GENT;1;laptoplokaal;32;47.00;6;6;14
20251129;104500;131500;Activerend hoorcollege;GRAD-ACA1-GENT/AV-WE/2A;GRAD-ACA1-GENT;1;laptoplokaal;32;47.00;6;6;14
20251206;104500;131500;Activerend hoorcollege;GRAD-ACA1-GENT/AV-WE/2A;GRAD-ACA1-GENT;1;laptoplokaal;32;47.00;6;0;14
20251213;104500;131500;Activerend hoorcollege;GRAD-ACA1-GENT/AV-WE/2A;GRAD-ACA1-GENT;1;laptoplokaal;32;47.00;6;5;14
20250930;103000;123000;Activerend hoorcollege;PBA-OM-BTI/1;PBA-OM-BTI;3;laptoplokaal;25;52.11;6;15;19
20251007;103000;123000;Activerend hoorcollege;PBA-OM-BTI/1;PBA-OM-BTI;1;laptoplokaal;32;68.50;6;12;19
20251021;103000;123000;Activerend hoorcollege;PBA-OM-BTI/1;PBA-OM-BTI;1;laptoplokaal;32;68.50;6;9;19
20251028;103000;123000;Activerend hoorcollege;PBA-OM-BTI/1;PBA-OM-BTI;1;laptoplokaal;32;68.50;6;14;19
20251104;103000;123000;Activerend hoorcollege;PBA-OM-BTI/1;PBA-OM-BTI;1;laptoplokaal;32;68.50;6;4;19
20251125;103000;123000;Activerend hoorcollege;PBA-OM-BTI/1;PBA-OM-BTI;3;laptoplokaal;28;52.90;6;14;19
20251202;103000;123000;Activerend hoorcollege;PBA-OM-BTI/1;PBA-OM-BTI;4;leslokaal;48;105.12;6;15;19
20251216;103000;123000;Activerend hoorcollege;PBA-OM-BTI/1;PBA-OM-BTI;1;laptoplokaal;32;68.50;6;5;19
20251007;133000;153000;Activerend hoorcollege;PBA-OM-BTI/1;PBA-OM-BTI;2;leslokaal;52;73.68;5;9;15
20251021;133000;153000;Activerend hoorcollege;PBA-OM-BTI/1;PBA-OM-BTI;2;leslokaal;52;73.68;5;0;15
20251104;133000;153000;Activerend hoorcollege;PBA-OM-BTI/1;PBA-OM-BTI;4;leslokaal;35;52.95;5;5;15
20251118;133000;153000;Activerend hoorcollege;PBA-OM-BTI/1;PBA-OM-BTI;2;leslokaal;52;73.68;5;2;15
20251015;133000;153000;Activerend hoorcollege;PBA-OM-BTI/1;PBA-OM-BTI;3;laptoplokaal;68;168.84;6;14;19
20251022;133000;153000;Activerend hoorcollege;PBA-OM-BTI/1;PBA-OM-BTI;3;laptoplokaal;68;168.84;6;13;19
20251105;133000;153000;Activerend hoorcollege;PBA-OM-BTI/1;PBA-OM-BTI;3;laptoplokaal;68;168.84;6;13;19
20251119;133000;153000;Activerend hoorcollege;PBA-OM-BTI/1;PBA-OM-BTI;3;laptoplokaal;68;168.84;6;11;19
20251028;103000;123000;Activerend hoorcollege;PBA-OM-HCM/1;PBA-OM-HCM;1;auditorium;110;128.05;3;9;15
20250925;103000;123000;Activerend hoorcollege;PBA-OM-HCM/1;PBA-OM-HCM;3;laptoplokaal;28;52.90;3;7;16
20251002;103000;123000;Activerend hoorcollege;PBA-OM-HCM/1;PBA-OM-HCM;3;laptoplokaal;28;52.90;3;10;16
20251009;103000;123000;Activerend hoorcollege;PBA-OM-HCM/1;PBA-OM-HCM;3;laptoplokaal;28;52.90;3;8;16
20251016;103000;123000;Activerend hoorcollege;PBA-OM-HCM/1;PBA-OM-HCM;3;laptoplokaal;28;52.90;3;0;16
20251023;103000;123000;Activerend hoorcollege;PBA-OM-HCM/1;PBA-OM-HCM;3;laptoplokaal;28;52.90;3;5;16
20251030;103000;123000;Activerend hoorcollege;PBA-OM-HCM/1;PBA-OM-HCM;3;laptoplokaal;28;52.90;3;10;16
20251106;103000;123000;Activerend hoorcollege;PBA-OM-HCM/1;PBA-OM-HCM;3;laptoplokaal;28;52.90;3;8;16
20251113;103000;123000;Activerend hoorcollege;PBA-OM-HCM/1;PBA-OM-HCM;3;laptoplokaal;28;52.90;3;8;16
20251120;103000;123000;Activerend hoorcollege;PBA-OM-HCM/1;PBA-OM-HCM;3;laptoplokaal;28;52.90;3;7;16
20251127;103000;123000;Activerend hoorcollege;PBA-OM-HCM/1;PBA-OM-HCM;3;laptoplokaal;28;52.90;3;9;16
20251204;103000;123000;Activerend hoorcollege;PBA-OM-HCM/1;PBA-OM-HCM;3;laptoplokaal;28;52.90;3;6;16
20251211;103000;123000;Activerend hoorcollege;PBA-OM-HCM/1;PBA-OM-HCM;3;laptoplokaal;28;52.90;3;9;16
20251104;133000;153000;Activerend hoorcollege;PBA-OM-HCM/1;PBA-OM-HCM;4;PC-klas;36;70.43;4;15;21
20251118;133000;153000;Activerend hoorcollege;PBA-OM-HCM/1;PBA-OM-HCM;4;PC-klas;36;70.43;4;2;21
20251125;133000;153000;Activerend hoorcollege;PBA-OM-HCM/1;PBA-OM-HCM;4;PC-klas;36;70.43;4;8;21
20251202;133000;153000;Activerend hoorcollege;PBA-OM-HCM/1;PBA-OM-HCM;4;PC-klas;36;70.43;4;10;21
20251209;133000;153000;Activerend hoorcollege;PBA-OM-HCM/1;PBA-OM-HCM;4;PC-klas;36;70.43;4;2;21
20251216;81500;101500;Activerend hoorcollege;PBA-OM-BL/3;PBA-OM-BL;2;leslokaal;41;55.93;3;2;3
20251216;81500;101500;Activerend hoorcollege;PBA-OM-HCM/3;PBA-OM-HCM;2;leslokaal;41;55.93;3;2;2
20251216;81500;101500;Activerend hoorcollege;MC/MCZP/1;MC;2;leslokaal;41;55.93;3;0;1
20251216;81500;101500;Activerend hoorcollege;PBA-OM-BTI/3;PBA-OM-BTI;2;leslokaal;41;55.93;3;0;1
20251218;81500;101500;Activerend hoorcollege;PBA-OM-BL/3;PBA-OM-BL;2;laptoplokaal;24;56.02;3;0;10
20250929;81500;101500;Activerend hoorcollege;PBA-TIN-TI/1A;PBA-TIN-TI;3;laptoplokaal;38;70.04;7;18;35
20251006;81500;101500;Activerend hoorcollege;PBA-TIN-TI/1A;PBA-TIN-TI;1;laptoplokaal;42;75.06;7;21;35
20251013;81500;101500;Activerend hoorcollege;PBA-TIN-TI/1A;PBA-TIN-TI;3;laptoplokaal;38;70.04;7;0;35
20251020;81500;101500;Activerend hoorcollege;PBA-TIN-TI/1A;PBA-TIN-TI;3;laptoplokaal;38;70.04;7;0;35
20251027;81500;101500;Activerend hoorcollege;PBA-TIN-TI/1A;PBA-TIN-TI;4;laptoplokaal;40;98.00;7;16;35
20251103;81500;101500;Activerend hoorcollege;PBA-TIN-TI/1A;PBA-TIN-TI;3;laptoplokaal;38;70.04;7;16;35
20251117;81500;101500;Activerend hoorcollege;PBA-TIN-TI/1A;PBA-TIN-TI;3;laptoplokaal;59;90.21;7;17;35
20251124;81500;101500;Activerend hoorcollege;PBA-TIN-TI/1A;PBA-TIN-TI;3;laptoplokaal;59;90.21;7;13;35
20251201;81500;101500;Activerend hoorcollege;PBA-TIN-TI/1A;PBA-TIN-TI;3;laptoplokaal;59;90.21;7;19;35
20251208;81500;101500;Activerend hoorcollege;PBA-TIN-TI/1A;PBA-TIN-TI;3;laptoplokaal;59;90.21;7;15;35
20251215;81500;101500;Activerend hoorcollege;PBA-TIN-TI/1A;PBA-TIN-TI;3;laptoplokaal;59;90.21;7;0;35
20250926;91500;123000;Activerend hoorcollege;PBA-TIN-TI/1A;PBA-TIN-TI;2;laptoplokaal;24;56.02;7;6;35
20251003;91500;123000;Activerend hoorcollege;PBA-TIN-TI/1A;PBA-TIN-TI;1;leslokaal;26;58.05;7;18;35
20251031;91500;123000;Activerend hoorcollege;PBA-TIN-TI/1A;PBA-TIN-TI;3;laptoplokaal;38;70.04;7;16;35
20251107;91500;123000;Activerend hoorcollege;PBA-TIN-TI/1A;PBA-TIN-TI;3;laptoplokaal;38;70.04;7;18;35
